Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,11,1,6,1559,1558,1654,1705,UA,411,N427UA,115,127,93,-11,1,CLT,ORD,599,12,10,0,,0,NA,NA,NA,NA,NA
2008,11,14,5,913,914,1017,1037,UA,425,N912UA,124,143,102,-20,-1,MSP,DEN,680,7,15,0,,0,NA,NA,NA,NA,NA
2008,11,28,5,1815,1800,2049,2047,UA,438,N839UA,94,107,73,2,15,ORD,ROC,528,8,13,0,,0,NA,NA,NA,NA,NA
2008,11,25,2,1958,2000,2252,2303,UA,452,N466UA,114,123,98,-11,-2,DEN,AUS,775,4,12,0,,0,NA,NA,NA,NA,NA
2008,11,1,6,1258,1302,1526,1545,UA,472,N938UA,88,103,75,-19,-4,ORD,ROC,528,4,9,0,,0,NA,NA,NA,NA,NA
2008,11,1,6,1223,1225,1507,1519,UA,490,N370UA,104,114,87,-12,-2,DEN,DFW,641,5,12,0,,0,NA,NA,NA,NA,NA
2008,11,11,2,1853,1729,2105,2000,UA,509,N455UA,252,271,223,65,84,EWR,DEN,1605,5,24,0,,0,65,0,0,0,0
2008,11,27,4,657,700,836,849,UA,525,N598UA,159,169,134,-13,-3,BOS,ORD,867,12,13,0,,0,NA,NA,NA,NA,NA
2008,11,9,7,1810,1805,2128,2124,UA,542,N807UA,138,139,108,4,5,ORD,BOS,867,7,23,0,,0,NA,NA,NA,NA,NA
2008,11,22,6,858,900,1032,1047,UA,559,N845UA,154,167,138,-15,-2,DEN,OAK,957,5,11,0,,0,NA,NA,NA,NA,NA
2008,11,11,2,1446,1440,1632,1605,UA,577,N594UA,166,145,136,27,6,PHL,ORD,678,7,23,0,,0,0,0,27,0,0
2008,11,21,5,1541,1542,1740,1743,UA,591,N811UA,179,181,158,-3,-1,DEN,SEA,1024,8,13,0,,0,NA,NA,NA,NA,NA
2008,11,27,4,656,705,929,952,UA,602,N429UA,93,107,78,-23,-9,ORD,DCA,612,4,11,0,,0,NA,NA,NA,NA,NA
2008,11,28,5,1237,1241,1336,1354,UA,617,N942UA,119,133,106,-18,-4,DCA,ORD,612,3,10,0,,0,NA,NA,NA,NA,NA
2008,11,29,6,616,624,938,1001,UA,632,N541UA,142,157,130,-23,-8,ORD,TPA,1012,3,9,0,,0,NA,NA,NA,NA,NA
2008,11,21,5,723,727,838,852,UA,648,N942UA,75,85,58,-14,-4,ABQ,DEN,349,6,11,0,,0,NA,NA,NA,NA,NA
2008,11,29,6,1918,1920,2107,2116,UA,664,N325UA,49,56,28,-9,-2,ORD,GRR,137,3,18,0,,0,NA,NA,NA,NA,NA
2008,11,28,5,1517,1521,1700,1745,UA,679,N593UA,223,264,211,-45,-4,ORD,SAN,1723,2,10,0,,0,NA,NA,NA,NA,NA
2008,11,5,3,1911,1903,2023,2045,UA,693,N335UA,132,162,108,-22,8,LGA,ORD,733,2,22,0,,0,NA,NA,NA,NA,NA
2008,11,8,6,1323,1328,1548,1556,UA,718,N369UA,85,88,72,-8,-5,DEN,FSD,483,3,10,0,,0,NA,NA,NA,NA,NA
2008,11,17,1,1332,1335,1603,1607,UA,734,N381UA,91,92,59,-4,-3,ORD,PIT,412,8,24,0,,0,NA,NA,NA,NA,NA
2008,11,9,7,2119,2125,2400,17,UA,766,N537UA,101,112,80,-17,-6,ORD,BWI,622,5,16,0,,0,NA,NA,NA,NA,NA
2008,11,3,1,1017,1017,1127,1138,UA,786,N807UA,70,81,50,-11,0,MSP,ORD,334,2,18,0,,0,NA,NA,NA,NA,NA
2008,11,14,5,2232,2235,2340,2359,UA,816,N348UA,68,84,51,-19,-3,LAX,SFO,337,5,12,0,,0,NA,NA,NA,NA,NA
2008,11,17,1,702,712,822,856,UA,837,N511UA,80,104,63,-34,-10,SAN,SFO,447,7,10,0,,0,NA,NA,NA,NA,NA
2008,11,10,1,1001,1005,1127,1143,UA,858,N942UA,86,98,55,-16,-4,SFO,LAX,337,11,20,0,,0,NA,NA,NA,NA,NA
2008,11,25,2,1123,1127,1457,1504,UA,876,N339UA,154,157,130,-7,-4,SEA,DEN,1024,6,18,0,,0,NA,NA,NA,NA,NA
2008,11,12,3,926,925,1058,1111,UA,897,N598UA,92,106,73,-13,1,BOS,IAD,413,4,15,0,,0,NA,NA,NA,NA,NA
2008,11,24,1,1636,1639,1931,1946,UA,915,N847UA,355,367,336,-15,-3,IAD,SFO,2419,7,12,0,,0,NA,NA,NA,NA,NA
2008,11,18,2,1922,1925,2050,2100,UA,931,N524UA,88,95,59,-10,-3,SFO,LAX,337,12,17,0,,0,NA,NA,NA,NA,NA
2008,11,11,2,1202,1201,1454,1433,UA,945,N582UA,292,272,207,21,1,ORD,LAX,1745,6,79,0,,0,0,0,21,0,0
2008,11,11,2,1500,1445,1926,1809,UA,961,N426UA,NA,144,NA,NA,15,DEN,ORD,888,4,11,0,,1,NA,NA,NA,NA,NA
2008,11,29,6,1346,1350,2133,2122,UA,1048,N547UA,347,332,325,11,-4,LIH,LAX,2615,6,16,0,,0,NA,NA,NA,NA,NA
2008,11,4,2,1705,1716,1738,1813,UA,1141,N855UA,93,117,77,-35,-11,ROC,ORD,528,6,10,0,,0,NA,NA,NA,NA,NA
2008,11,3,1,1816,1644,1946,1808,UA,1162,N816UA,90,84,63,98,92,LAX,SFO,337,4,23,0,,0,0,0,98,0,0
2008,11,10,1,636,645,759,810,UA,1182,N328UA,83,85,63,-11,-9,BUR,SFO,326,12,8,0,,0,NA,NA,NA,NA,NA
2008,11,21,5,724,727,1104,1052,UA,1194,N562UA,160,145,123,12,-3,PDX,DEN,992,21,16,0,,0,NA,NA,NA,NA,NA
2008,11,6,4,1436,1437,1602,1621,UA,1217,N834UA,146,164,129,-19,-1,DEN,SJC,948,6,11,0,,0,NA,NA,NA,NA,NA
2008,11,2,7,1311,1315,1557,1608,UA,1236,N351UA,106,113,85,-11,-4,ORD,BWI,622,3,18,0,,0,NA,NA,NA,NA,NA
2008,11,26,3,2352,2357,440,504,UA,1408,N539UA,168,187,152,-24,-5,DEN,IAD,1452,5,11,0,,0,NA,NA,NA,NA,NA
2008,11,7,5,1214,1220,1321,1337,UA,1439,N481UA,127,137,110,-16,-6,DEN,ONT,819,3,14,0,,0,NA,NA,NA,NA,NA
2008,11,10,1,2004,2010,2231,2234,UA,1453,N442UA,147,144,122,-3,-6,ORD,MSY,837,5,20,0,,0,NA,NA,NA,NA,NA
2008,11,2,7,1834,1830,2012,2025,UA,1469,N442UA,158,175,143,-13,4,MSY,DEN,1062,5,10,0,,0,NA,NA,NA,NA,NA
2008,11,7,5,1155,1155,1318,1323,UA,1482,N465UA,143,148,129,-5,0,DEN,GEG,836,3,11,0,,0,NA,NA,NA,NA,NA
2008,11,7,5,719,722,928,943,UA,1501,N488UA,189,201,164,-15,-3,MIA,ORD,1197,7,18,0,,0,NA,NA,NA,NA,NA
2008,11,29,6,1634,1554,1857,1824,UA,1517,N469UA,203,210,159,33,40,MIA,ORD,1197,17,27,0,,0,8,0,0,0,25
2008,11,9,7,1610,1610,1931,1950,UA,1534,N439UA,141,160,127,-19,0,ORD,MCO,1005,4,10,0,,0,NA,NA,NA,NA,NA
2008,11,28,5,834,837,1047,1057,UA,1549,N474UA,313,320,294,-10,-3,IAD,LAS,2066,5,14,0,,0,NA,NA,NA,NA,NA
2008,11,6,4,2044,2034,2225,2240,UA,1567,N484UA,221,246,192,-15,10,ORD,LAS,1515,7,22,0,,0,NA,NA,NA,NA,NA
2008,11,24,1,1822,1829,2022,2040,UA,1578,N474UA,120,131,104,-18,-7,TPA,IAD,810,5,11,0,,0,NA,NA,NA,NA,NA
2008,11,11,2,2134,2121,2303,2249,UA,1593,N441UA,149,148,131,14,13,DEN,GEG,836,4,14,0,,0,NA,NA,NA,NA,NA
2008,11,3,1,1521,1529,1941,1955,UA,1610,N440UA,200,206,187,-14,-8,PHX,ORD,1440,3,10,0,,0,NA,NA,NA,NA,NA
2008,11,6,4,1230,1214,1654,1640,UA,1630,N494UA,204,206,185,14,16,PHX,ORD,1440,7,12,0,,0,NA,NA,NA,NA,NA
2008,11,24,1,1520,1527,1704,1721,UA,1691,N406UA,104,114,88,-17,-7,TUS,DEN,639,6,10,0,,0,NA,NA,NA,NA,NA
2008,11,1,6,1601,1610,2354,17,US,882,N938UW,293,307,272,-23,-9,LAS,BOS,2381,6,15,0,,0,NA,NA,NA,NA,NA
2008,11,1,6,714,715,813,832,US,1020,N440US,59,77,45,-19,-1,PIT,PHL,267,4,10,0,,0,NA,NA,NA,NA,NA
2008,11,2,7,1803,1800,1913,1906,US,1866,N957UW,70,66,44,7,3,CLT,RIC,256,4,22,0,,0,NA,NA,NA,NA,NA
2008,11,2,7,1400,1400,1643,1647,US,901,N174US,103,107,86,-4,0,ORD,CLT,599,5,12,0,,0,NA,NA,NA,NA,NA
2008,11,2,7,1640,1540,1822,1709,US,471,N828AW,102,89,67,73,60,SFO,LAS,414,5,30,0,,0,60,0,13,0,0
2008,11,3,1,1604,1610,1704,1712,US,1462,N763US,60,62,41,-8,-6,CLT,RIC,256,3,16,0,,0,NA,NA,NA,NA,NA
2008,11,3,1,1004,1015,1351,1336,US,997,N710UW,167,141,133,15,-11,MSP,CLT,930,7,27,0,,0,0,0,15,0,0
2008,11,3,1,559,605,710,701,US,974,N710UW,71,56,43,9,-6,RDU,CLT,130,5,23,0,,0,NA,NA,NA,NA,NA
2008,11,4,2,1443,1441,1620,1624,US,980,N757UW,157,163,133,-4,2,CLT,MSP,930,5,19,0,,0,NA,NA,NA,NA,NA
2008,11,4,2,851,900,1000,1018,US,2167,N751UW,69,78,43,-18,-9,LGA,DCA,214,5,21,0,,0,NA,NA,NA,NA,NA
2008,11,4,2,1820,1806,1923,1901,US,287,N827AW,123,115,104,22,14,PHX,SJC,621,6,13,0,,0,14,0,8,0,0
2008,11,5,3,1946,1945,2105,2124,US,1767,N516AU,139,159,117,-19,1,CLT,IAH,913,5,17,0,,0,NA,NA,NA,NA,NA
2008,11,5,3,1613,1620,2318,2331,US,573,N648AW,245,251,214,-13,-7,LAS,TPA,1984,4,27,0,,0,NA,NA,NA,NA,NA
2008,11,5,3,1752,1759,1853,1858,US,623,N676AW,121,119,99,-5,-7,PHX,OAK,646,7,15,0,,0,NA,NA,NA,NA,NA
2008,11,6,4,740,751,856,913,US,1889,N421US,76,82,60,-17,-11,CLT,BWI,361,5,11,0,,0,NA,NA,NA,NA,NA
2008,11,6,4,1620,1615,2349,2345,US,177,N668AW,269,270,246,4,5,LAS,FLL,2174,8,15,0,,0,NA,NA,NA,NA,NA
2008,11,6,4,1308,1310,1620,1623,US,544,N625AW,132,133,107,-3,-2,PHX,DFW,868,9,16,0,,0,NA,NA,NA,NA,NA
2008,11,7,5,553,600,707,710,US,1197,N755US,74,70,55,-3,-7,BUF,DCA,296,4,15,0,,0,NA,NA,NA,NA,NA
2008,11,7,5,1345,1350,1608,1627,US,1560,N423US,143,157,126,-19,-5,FLL,PIT,994,6,11,0,,0,NA,NA,NA,NA,NA
2008,11,7,5,1557,1600,1707,1707,US,1638,N965UW,70,67,43,0,-3,PHL,PVD,238,4,23,0,,0,NA,NA,NA,NA,NA
2008,11,8,6,1747,1745,2034,2043,US,179,N658AW,347,358,318,-9,2,BOS,LAS,2381,5,24,0,,0,NA,NA,NA,NA,NA
2008,11,8,6,1555,1559,1721,1724,US,162,N827AW,86,85,67,-3,-4,LAS,SJC,386,8,11,0,,0,NA,NA,NA,NA,NA
2008,11,8,6,604,610,731,738,US,1671,N768US,87,88,62,-7,-6,PVD,DCA,357,5,20,0,,0,NA,NA,NA,NA,NA
2008,11,9,7,928,935,1016,1024,US,963,N531AU,48,49,29,-8,-7,CLT,RDU,130,4,15,0,,0,NA,NA,NA,NA,NA
2008,11,9,7,1522,1530,1815,1823,US,152,N809AW,113,113,97,-8,-8,OAK,PHX,646,5,11,0,,0,NA,NA,NA,NA,NA
2008,11,9,7,1642,1650,2024,2035,US,72,N829AW,162,165,143,-11,-8,SEA,PHX,1107,8,11,0,,0,NA,NA,NA,NA,NA
2008,11,10,1,1423,1425,1604,1615,US,1854,N701UW,101,110,85,-11,-2,CLT,PVD,683,5,11,0,,0,NA,NA,NA,NA,NA
2008,11,10,1,1626,1630,1831,1838,US,1502,N438US,125,128,101,-7,-4,MIA,CLT,650,6,18,0,,0,NA,NA,NA,NA,NA
2008,11,10,1,813,810,1042,1028,US,881,N192UW,149,138,115,14,3,PVD,CLT,683,9,25,0,,0,NA,NA,NA,NA,NA
2008,11,11,2,2213,2220,2359,2352,US,1857,N927UW,106,92,75,7,-7,CLT,MCO,468,3,28,0,,0,NA,NA,NA,NA,NA
2008,11,11,2,1102,1110,1305,1322,US,907,N165US,123,132,89,-17,-8,LGA,CLT,544,6,28,0,,0,NA,NA,NA,NA,NA
2008,11,11,2,828,830,1042,1037,US,79,N620AW,194,187,179,5,-2,PHX,SEA,1107,5,10,0,,0,NA,NA,NA,NA,NA
2008,11,12,3,1622,1615,1833,1812,US,1401,N443US,131,117,102,21,7,CLT,FLL,631,3,26,0,,0,6,0,14,0,1
2008,11,12,3,1122,1127,1301,1259,US,160,N830AW,99,92,64,2,-5,LAS,SJC,386,10,25,0,,0,NA,NA,NA,NA,NA
2008,11,12,3,1957,1958,2356,2328,US,596,N620AW,179,150,152,28,-1,PHX,MCI,1044,6,21,0,,0,0,0,28,0,0
2008,11,13,4,1939,1940,2124,2112,US,816,N117UW,105,92,75,12,-1,CLT,BUF,546,2,28,0,,0,NA,NA,NA,NA,NA
2008,11,13,4,1127,1130,1818,1843,US,388,N648AW,231,253,212,-25,-3,LAS,CLT,1916,7,12,0,,0,NA,NA,NA,NA,NA
2008,11,13,4,1059,1059,1637,1635,US,149,N825AW,218,216,201,2,0,PHX,CMH,1671,4,13,0,,0,NA,NA,NA,NA,NA
2008,11,14,5,NA,1030,NA,1201,US,1819,,NA,91,NA,NA,NA,BOS,PHL,280,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,11,14,5,757,800,1017,1021,US,531,N677AW,320,321,296,-4,-3,FLL,LAS,2174,5,19,0,,0,NA,NA,NA,NA,NA
2008,11,14,5,2000,1805,2251,2137,US,251,N652AW,291,332,277,74,115,PHL,PHX,2075,2,12,0,,0,0,0,0,0,74
2008,11,15,6,1619,1625,1903,1851,US,1719,N939UW,164,146,139,12,-6,BOS,CLT,728,8,17,0,,0,NA,NA,NA,NA,NA
2008,11,15,6,2143,2144,2305,2316,US,179,N648AW,82,92,62,-11,-1,LAS,SFO,414,5,15,0,,0,NA,NA,NA,NA,NA
2008,11,15,6,1631,1637,1853,1918,US,587,N673AW,262,281,245,-25,-6,PIT,PHX,1813,5,12,0,,0,NA,NA,NA,NA,NA
2008,11,16,7,2027,2000,2159,2155,US,1124,N184US,92,115,79,4,27,CLT,PVD,683,4,9,0,,0,NA,NA,NA,NA,NA
2008,11,16,7,1137,1129,1231,1226,US,775,N944UW,54,57,35,5,8,MYR,CLT,156,5,14,0,,0,NA,NA,NA,NA,NA
2008,11,16,7,1242,1250,1503,1514,US,573,N673AW,141,144,116,-11,-8,SEA,LAS,866,6,19,0,,0,NA,NA,NA,NA,NA
2008,11,17,1,2220,2215,2342,2330,US,1580,N765US,82,75,58,12,5,CLT,PIT,366,6,18,0,,0,NA,NA,NA,NA,NA
2008,11,17,1,601,605,839,839,US,1053,N441US,158,154,138,0,-4,MHT,CLT,737,8,12,0,,0,NA,NA,NA,NA,NA
2008,11,17,1,711,715,844,833,US,1833,N418US,93,78,64,11,-4,PIT,PHL,267,3,26,0,,0,NA,NA,NA,NA,NA
2008,11,18,2,NA,1630,NA,1808,US,1709,,NA,98,NA,NA,NA,CLT,MCO,468,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,11,18,2,1754,1800,1904,1911,US,2138,N770UW,70,71,35,-7,-6,LGA,BOS,185,7,28,0,,0,NA,NA,NA,NA,NA
2008,11,18,2,1504,1455,1509,1507,US,1509,N102UW,65,72,47,2,9,PHX,SAN,304,3,15,0,,0,NA,NA,NA,NA,NA
2008,11,19,3,2019,1950,2233,2144,US,1941,N430US,134,114,82,49,29,CLT,EWR,529,8,44,0,,0,0,0,20,0,29
2008,11,19,3,2207,2144,2351,2316,US,179,N605AW,104,92,82,35,23,LAS,SFO,414,5,17,0,,0,0,0,35,0,0
2008,11,19,3,1607,1615,1638,1637,US,37,N809AW,91,82,60,1,-8,PHX,LAX,370,7,24,0,,0,NA,NA,NA,NA,NA
2008,11,20,4,1509,1441,1715,1649,US,1770,N454UW,126,128,105,26,28,CLT,BOS,728,9,12,0,,0,3,0,0,0,23
2008,11,20,4,726,730,1512,1525,US,67,N655AW,286,295,265,-13,-4,LAS,BOS,2381,6,15,0,,0,NA,NA,NA,NA,NA
2008,11,20,4,1455,1455,2106,2040,US,1546,N172US,251,225,223,26,0,PHX,CLT,1774,5,23,0,,0,0,0,26,0,0
2008,11,21,5,824,830,1117,1008,US,1273,N968UW,173,98,128,69,-6,BOS,PHL,280,8,37,0,,0,0,0,69,0,0
2008,11,21,5,1149,1150,1406,1413,US,1218,N723UW,137,143,124,-7,-1,FLL,DCA,899,3,10,0,,0,NA,NA,NA,NA,NA
2008,11,21,5,1937,1805,2209,2052,US,1717,N440US,152,167,128,77,92,PHL,PBI,951,5,19,0,,0,18,0,0,0,59
2008,11,22,6,706,700,911,908,US,313,N838AW,125,128,99,3,6,BOI,PHX,735,5,21,0,,0,NA,NA,NA,NA,NA
2008,11,22,6,1634,1627,2333,2328,US,1072,N122US,239,241,213,5,7,LAS,PIT,1910,7,19,0,,0,NA,NA,NA,NA,NA
2008,11,22,6,808,815,1042,1027,US,1441,N757UW,334,312,304,15,-7,PIT,LAX,2136,7,23,0,,0,0,0,15,0,0
2008,11,23,7,1758,1805,1920,1927,US,773,N958UW,82,82,64,-7,-7,CLT,PIT,366,6,12,0,,0,NA,NA,NA,NA,NA
2008,11,23,7,1111,1045,1359,1330,US,1605,N947UW,108,105,89,29,26,MSY,CLT,651,10,9,0,,0,6,0,3,0,20
2008,11,23,7,1621,1620,1832,1835,US,940,N121UW,71,75,54,-3,1,SAN,PHX,304,6,11,0,,0,NA,NA,NA,NA,NA
2008,11,24,1,737,740,1024,1017,US,1505,N179UW,287,277,263,7,-3,CLT,PHX,1774,12,12,0,,0,NA,NA,NA,NA,NA
2008,11,24,1,815,820,1018,1019,US,887,N189UW,303,299,289,-1,-5,MCO,LAS,2039,5,9,0,,0,NA,NA,NA,NA,NA
2008,11,24,1,2015,1955,2152,2121,US,1458,N733UW,97,86,76,31,20,PIT,CLT,366,11,10,0,,0,0,0,11,0,20
2008,11,25,2,1122,1121,1313,1308,US,789,N938UW,291,287,276,5,1,CLT,LAS,1916,5,10,0,,0,NA,NA,NA,NA,NA
2008,11,25,2,1721,1730,1824,1837,US,115,N818AW,63,67,40,-13,-9,LAX,LAS,236,7,16,0,,0,NA,NA,NA,NA,NA
2008,11,25,2,1003,1006,1346,1345,US,590,N827AW,163,159,120,1,-3,PHX,MCI,1044,5,38,0,,0,NA,NA,NA,NA,NA
2008,11,26,3,1131,1140,1204,1212,US,966,N531AU,93,92,63,-8,-9,CLT,BNA,329,8,22,0,,0,NA,NA,NA,NA,NA
2008,11,26,3,1848,1845,2027,2028,US,1452,N529AU,99,103,87,-1,3,JAX,DCA,634,4,8,0,,0,NA,NA,NA,NA,NA
2008,11,26,3,2012,2020,2108,2122,US,1470,N738US,56,62,43,-14,-8,PHL,SYR,228,4,9,0,,0,NA,NA,NA,NA,NA
2008,11,27,4,1035,1030,1146,1157,US,1457,N453UW,71,87,54,-11,5,BWI,CLT,361,8,9,0,,0,NA,NA,NA,NA,NA
2008,11,27,4,755,800,908,939,US,29,N633AW,133,159,111,-31,-5,PHL,ORD,678,9,13,0,,0,NA,NA,NA,NA,NA
2008,11,28,5,2207,2215,2347,13,US,1577,N450UW,100,118,86,-26,-8,CLT,MIA,650,4,10,0,,0,NA,NA,NA,NA,NA
2008,11,28,5,943,940,1154,1200,US,1578,N194UW,71,80,52,-6,3,ONT,PHX,325,10,9,0,,0,NA,NA,NA,NA,NA
2008,11,28,5,652,700,811,830,US,178,N812AW,79,90,67,-19,-8,SFO,LAS,414,5,7,0,,0,NA,NA,NA,NA,NA
2008,11,29,6,1324,1200,1638,1527,US,1872,N959UW,134,147,108,71,84,DFW,CLT,936,5,21,0,,0,71,0,0,0,0
2008,11,29,6,937,935,1236,1251,US,969,N163US,359,376,321,-15,2,PHL,SFO,2521,11,27,0,,0,NA,NA,NA,NA,NA
2008,11,30,7,2004,1955,2204,2122,US,1769,N527AU,120,87,91,42,9,BWI,CLT,361,4,25,0,,0,0,5,33,0,4
2008,11,30,7,1353,1355,1504,1513,US,1618,N746UW,71,78,56,-9,-2,JAX,CLT,329,5,10,0,,0,NA,NA,NA,NA,NA
2008,11,30,7,1943,1950,144,125,US,143,N620AW,241,215,213,19,-7,PHX,CMH,1671,8,20,0,,0,0,0,19,0,0
2008,11,1,6,1915,1910,2014,2025,WN,1519,N514SW,59,75,49,-11,5,BDL,BWI,283,4,6,0,,0,NA,NA,NA,NA,NA
2008,11,1,6,1444,1445,1547,1605,WN,2219,N389SW,63,80,51,-18,-1,DEN,ABQ,349,5,7,0,,0,NA,NA,NA,NA,NA
2008,11,1,6,823,825,953,955,WN,677,N269WN,90,90,78,-2,-2,LAS,OAK,407,3,9,0,,0,NA,NA,NA,NA,NA
2008,11,1,6,1217,1220,1419,1425,WN,622,N740SW,62,65,40,-6,-3,MDW,DTW,229,7,15,0,,0,NA,NA,NA,NA,NA
2008,11,1,6,1653,1655,1844,1910,WN,1532,N726SW,231,255,214,-26,-2,PHL,DEN,1557,7,10,0,,0,NA,NA,NA,NA,NA
2008,11,1,6,1638,1630,1632,1635,WN,1407,N205WN,54,65,47,-3,8,SDF,BHM,323,2,5,0,,0,NA,NA,NA,NA,NA
2008,11,2,7,1849,1850,1937,1945,WN,2189,N760SW,48,55,37,-8,-1,ABQ,ELP,223,4,7,0,,0,NA,NA,NA,NA,NA
2008,11,2,7,1216,1215,1333,1330,WN,3416,N232WN,77,75,61,3,1,BWI,MHT,377,4,12,0,,0,NA,NA,NA,NA,NA
2008,11,2,7,2018,1950,2248,2235,WN,3163,N660SW,150,165,130,13,28,FLL,PHL,992,7,13,0,,0,NA,NA,NA,NA,NA
2008,11,2,7,1322,1155,1424,1305,WN,1848,N328SW,62,70,45,79,87,LAS,SAN,258,2,15,0,,0,6,0,0,0,73
2008,11,2,7,728,730,926,935,WN,2479,N756SA,58,65,51,-9,-2,MDW,CMH,284,4,3,0,,0,NA,NA,NA,NA,NA
2008,11,2,7,1941,1945,2037,2040,WN,25,N657SW,56,55,38,-3,-4,ORF,BWI,159,5,13,0,,0,NA,NA,NA,NA,NA
2008,11,2,7,1650,1655,1736,1745,WN,1654,N217JC,46,50,30,-9,-5,RSW,MCO,133,8,8,0,,0,NA,NA,NA,NA,NA
2008,11,2,7,751,720,913,845,WN,275,N763SW,82,85,68,28,31,SMF,SAN,480,3,11,0,,0,28,0,0,0,0
2008,11,3,1,1758,1800,1938,1955,WN,1375,N639SW,100,115,88,-17,-2,BHM,HOU,570,6,6,0,,0,NA,NA,NA,NA,NA
2008,11,3,1,1355,1400,1602,1615,WN,1730,N241WN,127,135,117,-13,-5,CMH,TPA,829,3,7,0,,0,NA,NA,NA,NA,NA
2008,11,3,1,1732,1730,2126,2120,WN,39,N669SW,174,170,161,6,2,HOU,BWI,1246,5,8,0,,0,NA,NA,NA,NA,NA
2008,11,3,1,1420,1400,1547,1505,WN,1416,N616SW,87,65,48,42,20,LAS,SAN,258,2,37,0,,0,0,0,35,0,7
2008,11,14,5,1549,1545,2055,2039,DL,754,N671DN,186,174,155,16,4,DEN,ATL,1199,16,15,0,,0,0,0,16,0,0
2008,11,14,5,1456,1500,1658,1707,DL,1126,N911DA,122,127,97,-9,-4,CVG,BOS,752,10,15,0,,0,NA,NA,NA,NA,NA
2008,11,14,5,941,945,1121,1125,DL,1554,N956DL,100,100,63,-4,-4,ATL,ORF,516,5,32,0,,0,NA,NA,NA,NA,NA
2008,11,15,6,1843,1845,2002,2007,DL,654,N979DL,79,82,50,-5,-2,ATL,SDF,321,6,23,0,,0,NA,NA,NA,NA,NA
2008,11,15,6,1255,1215,1622,1544,DL,1105,N832MH,387,389,365,38,40,SLC,HNL,2994,4,18,0,,0,0,0,0,0,38
2008,11,15,6,751,745,1017,952,DL,1696,N945DL,146,127,118,25,6,BUF,ATL,712,14,14,0,,0,6,0,19,0,0
2008,11,16,7,756,800,941,954,DL,805,N951DL,105,114,84,-13,-4,DCA,ATL,547,10,11,0,,0,NA,NA,NA,NA,NA
2008,11,16,7,1757,1759,1959,1909,DL,1199,N697DL,122,70,67,50,-2,SAV,ATL,215,16,39,0,,0,0,0,50,0,0
2008,11,16,7,1442,1445,1615,1618,DL,1682,N906DE,93,93,67,-3,-3,ATL,DAY,432,7,19,0,,0,NA,NA,NA,NA,NA
2008,11,17,1,943,925,1248,1226,DL,760,N952DL,125,121,99,22,18,DFW,ATL,732,9,17,0,,0,0,0,4,0,18
2008,11,17,1,559,600,822,813,DL,1129,N3763D,143,133,117,9,-1,BDL,CVG,661,5,21,0,,0,NA,NA,NA,NA,NA
2008,11,17,1,849,835,1000,940,DL,1570,N3745B,71,65,39,20,14,ATL,SAV,215,4,28,0,,0,0,0,20,0,0
2008,11,18,2,2257,2255,710,719,DL,648,N626DL,313,324,295,-9,2,LAX,JFK,2475,6,12,0,,0,NA,NA,NA,NA,NA
2008,11,18,2,1400,1356,1603,1615,DL,1017,N656DL,123,139,88,-12,4,PHL,ATL,665,16,19,0,,0,NA,NA,NA,NA,NA
2008,11,18,2,1730,1730,2016,2009,DL,1480,N989DL,106,99,77,7,0,STL,ATL,483,15,14,0,,0,NA,NA,NA,NA,NA
2008,11,19,3,652,655,1455,1451,DL,128,N717TW,303,296,266,4,-3,LAS,JFK,2248,11,26,0,,0,NA,NA,NA,NA,NA
2008,11,19,3,1856,1900,2125,2122,DL,940,N3736C,329,322,296,3,-4,ATL,PDX,2172,6,27,0,,0,NA,NA,NA,NA,NA
2008,11,19,3,627,630,736,743,DL,1373,N909DE,69,73,46,-7,-3,BOS,LGA,185,5,18,0,,0,NA,NA,NA,NA,NA
2008,11,19,3,1142,1155,1846,1907,DL,1782,N383DN,244,252,225,-21,-13,SNA,ATL,1919,8,11,0,,0,NA,NA,NA,NA,NA
2008,11,20,4,1319,1324,1622,1630,DL,844,N642DL,123,126,96,-8,-5,DFW,ATL,732,13,14,0,,0,NA,NA,NA,NA,NA
2008,11,20,4,1004,1013,1225,1235,DL,1213,N916DL,141,142,100,-10,-9,LGA,CVG,585,5,36,0,,0,NA,NA,NA,NA,NA
2008,11,20,4,2135,2136,2201,2202,DL,1643,N908DL,86,86,59,-1,-1,ATL,MEM,332,4,23,0,,0,NA,NA,NA,NA,NA
2008,11,21,5,1429,1430,1659,1622,DL,716,N681DA,150,112,85,37,-1,PBI,ATL,545,51,14,0,,0,0,0,37,0,0
2008,11,21,5,938,942,1118,1111,DL,1083,N139DL,280,269,251,7,-4,ATL,LAS,1747,6,23,0,,0,NA,NA,NA,NA,NA
2008,11,21,5,1709,1659,1839,1830,DL,1515,N991DL,90,91,62,9,10,CMH,ATL,446,7,21,0,,0,NA,NA,NA,NA,NA
